"llaveejemplar","location_id","parent_location_id","higher_geography_id","higher_geography","continent","waterbody","islandgroup","island","nombrepaismapa","country_code","state_province","county","municipality","locality","minimum_elevation_in_meters","maximum_elevation_in_meters","minimum_distance_above_surface_in_meters","maximum_distance_above_surface_in_meters","minimum_depth_in_meters","maximum_depth_in_meters","vertical_datum","location_according_to","location_remarks","accepted_georreference_id","accepted_georreference_context_id"
"adfd8a99ab488a0e54bf52e3e9c85b7b","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","CHIAPAS","VILLAFLORES","","Cerca de Ejido Unión y Progreso","","","492.0","","","","","Geoposicionador | Garmin Etrex Vista","","",""
"ae16e771f22e63460c448efd56442322","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","GUERRERO","MALINALTEPEC","","Colonia del Obispo","","","1547.0","","","","","Geoposicionador | Garmin Etrex Vista","","",""
"ae3ef9fba2c4c83a1de5f82d24d6de9d","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","GUERRERO","LA UNION DE ISIDORO MONTES DE OCA","","El chico","","","43.0","","","","","Geoposicionador | Garmin Etrex Vista","","",""
"ae51b2ec278ca5d754052289334ab7d3","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","GUERRERO","SAN LUIS ACATLAN","","Cuanacaxtitlan","","","482.0","","","","","Geoposicionador | Garmin Etrex Vista","","",""
"aeaba627d1a40e97122e2605e3932490","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","GUERRERO","TLAPA DE COMONFORT","","Ayotzinapa","","","1151.0","","","","","Geoposicionador | Garmin Etrex Vista","","",""
"aeb3c195f1d8f26dca153115caa556cc","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[{""nombre"":""La Concordia Zaragoza"", ""tipo"":""Estatal"", ""distancia"":""3.052 Kms""}], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","CHIAPAS","LA CONCORDIA","","Ejido Dolores Jaltenango","","","639.0","","","","","Geoposicionador | Garmin Etrex Vista","","",""
"aecb77bc20dfedd15091d96569906a6c","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","GUERRERO","TEPECOACUILCO DE TRUJANO","","Sasamulco","","","791.0","","","","","Geoposicionador | Garmin Etrex Vista","","",""
"aecbd9034020926b8d20d26aba4b6dcd","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[{""nombre"":""Corredor Biológico Chichinautzin"", ""tipo"":""Federal"", ""distancia"":""2.069 Kms""}], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","MORELOS","TLAYACAPAN","","San Agustín","","","1778.0","","","","","Geoposicionador | Garmin Etrex Vista","","",""
"aeda416a4184bd217b6a4a15a1625bba","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","CHIAPAS","OCOTEPEC","","San Pablo Huacana","","","1500.0","","","","","Geoposicionador | Garmin Etrex Vista","","",""
"aef2fe0ae1ffb83da6593a6bb3ef8710","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","GUERRERO","LA UNION DE ISIDORO MONTES DE OCA","","Cerca de la Unión","","","75.0","","","","","Geoposicionador | Garmin Etrex Vista","","",""
"af272ed2a50da6ad61c912bd58cb2777","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","CHIAPAS","SALTO DE AGUA","","Santa María","","","79.0","","","","","Geoposicionador | Garmin Etrex Vista","","",""
"af52baf186c1f297db0a2e7230a89b56","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","GUERRERO","APAXTLA","","Cerca de Apaxtla de Castrejón","","","1198.0","","","","","Geoposicionador | Garmin Etrex Vista","","",""
"af895acca6adce7d8165b2350dca071a","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","GUERRERO","AJUCHITLAN DEL PROGRESO","","Cerca de Ajuchitlan del Progreso","","","267.0","","","","","Geoposicionador | Garmin Etrex Vista","","",""
"af99dc55c242e8fff07e866c22e60411","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","MORELOS","TETELA DEL VOLCAN","","San Pedro Tlalmimilulpan","","","2410.0","","","","","Geoposicionador | Garmin Etrex Vista","","",""
"afa75182e0cc37002d61ed8a67efd1f0","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","CHIAPAS","TEOPISCA","","Cerca de El Porvenir","","","1741.0","","","","","Geoposicionador | Garmin Etrex Vista","","",""
"afab6690d003377340dfaf1e89e4af2b","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","GUERRERO","ATOYAC DE ALVAREZ","","Santiago de la Unión","","","808.0","","","","","Geoposicionador | Garmin Etrex Vista","","",""
"afb07e88c157c47de442b2c4961434fe","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[{""nombre"":""Sierra de Huautla"", ""tipo"":""Federal"", ""distancia"":""0 Kms""}], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","MORELOS","TLAQUILTENANGO","","Huixastla","","","771.0","","","","","Geoposicionador | Garmin Etrex Vista","","",""
"afbf1fc52fb2aefaab2ba5c9ed66e55a","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[{""nombre"":""Sierra de Huautla"", ""tipo"":""Federal"", ""distancia"":""1.936 Kms""}], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","MORELOS","TEPALCINGO","","Ixtlico El Grande","","","1051.0","","","","","Geoposicionador | Garmin Etrex Vista","","",""
"afd7a4c59bde185e1345866df3fd9ef9","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[{""nombre"":""Corredor Biológico Chichinautzin"", ""tipo"":""Federal"", ""distancia"":""0 Kms""}], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","MORELOS","HUITZILAC","","Coajomulco","","","2578.0","","","","","Geoposicionador | Garmin Etrex Vista","","",""
"afdbe47df69fac66b279f7ad9b502281","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","GUERRERO","ATLIXTAC","","Mesones","","","1877.0","","","","","Geoposicionador | Garmin Etrex Vista","","",""
"afe058bb31f0fe3110813dd3cf179d05","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","GUERRERO","TIXTLA DE GUERRERO","","Almolonga","","","1679.0","","","","","Geoposicionador | Garmin Etrex Vista","","",""
"b015929017036da81e66f0f2250bf4cc","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[{""nombre"":""Corredor Biológico Chichinautzin"", ""tipo"":""Federal"", ""distancia"":""1.404 Kms""}], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","MORELOS","TOTOLAPAN","","San Miguel El Fuerte","","","1949.0","","","","","Mapa | INEGI, 2010","","",""
"b070d56425223a604c18a672cd1cdd6d","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[{""nombre"":""El Triunfo"", ""tipo"":""Federal"", ""distancia"":""0 Kms""}], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","CHIAPAS","ACACOYAGUA","","Ampliación Laguna","","","1841.0","","","","","Geoposicionador | Garmin Etrex Vista","","",""
"b0764420a8ea043d2451392859831bcf","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","CHIAPAS","VILLAFLORES","","Cerca de Palenque Los Pinos","","","808.0","","","","","Geoposicionador | Garmin Etrex Vista","","",""
"b0855f6f3a9c205ae0c0f33681d5a88c","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","GUERRERO","ATLIXTAC","","Santa Isabel","","","1364.0","","","","","Geoposicionador | Garmin Etrex Vista","","",""
"b12581cd148dba64492af5e29e4b1f74","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","CHIAPAS","EL PARRAL","","Cerca de El Parral","","","651.0","","","","","Geoposicionador | Garmin Etrex Vista","","",""
"b13087b60f13bdfb597f3d6c7fc35ff1","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","GUERRERO","ZITLALA","","Las Trancas","","","1556.0","","","","","Geoposicionador | Garmin Etrex Vista","","",""
"b165c1bb044937ac276dd3a09627db2d","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[{""nombre"":""Z.P.F. en los terrenos que se encuentran en los mpios. de La Concordia, Ángel Albino Corzo, Villa Flores y Jiquipilas"", ""tipo"":""Federal"", ""distancia"":""1.117 Kms""}], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","CHIAPAS","VILLAFLORES","","Cerca de Ejido Villahermosa","","","562.0","","","","","Geoposicionador | Garmin Etrex Vista","","",""
"b16c6562a4e8ded2774a881db7efc40b","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[{""nombre"":""Zona de Recursos Naturales Río Grande-San Pedro"", ""tipo"":""Estatal"", ""distancia"":""2.744 Kms""}], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","GUERRERO","ARCELIA","","El Ushe","","","394.0","","","","","Geoposicionador | Garmin Etrex Vista","","",""
"b195691136a15c74dc99bc3521be8871","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","CHIAPAS","SALTO DE AGUA","","Santa María","","","79.0","","","","","Geoposicionador | Garmin Etrex Vista","","",""
"b1d8414662e1284a8df6495be9c38cfa","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[{""nombre"":""El Canelar: El Canelar"", ""tipo"":""Estatal"", ""distancia"":""0.644 Kms""}], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","CHIAPAS","EMILIANO ZAPATA","","20 de Noviembre (en el Ejido 20 de Noviembre)","","","490.0","","","","","Geoposicionador | Garmin Etrex Vista","","",""
"b1ed8df544116363300302210a03efbe","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[{""nombre"":""Lagunas de Montebello"", ""tipo"":""Federal"", ""distancia"":""4.728 Kms""}], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","CHIAPAS","LA TRINITARIA","","Lázaro Cárdenas","","","1550.0","","","","","Geoposicionador | Garmin Etrex Vista","","",""
"b21c84ee3af29628f555c7da23726ae2","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","GUERRERO","MALINALTEPEC","","Tapayoltepec","","","1429.0","","","","","Geoposicionador | Garmin Etrex Vista","","",""
"b239d010ebcf9484457cf056bcf0f04d","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","GUERRERO","IXCATEOPAN DE CUAUHTEMOC","","El Potrero","","","1947.0","","","","","Geoposicionador | Garmin Etrex Vista","","",""
"b263d360916d9992b81a16b63ad2833a","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","CHIAPAS","JIQUIPILAS","","Ejido Miguel Hidalgo","","","557.0","","","","","Geoposicionador | Garmin Etrex Vista","","",""
"b278c9cb8230eccbf65db267fe1d86fa","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[{""nombre"":""Sierra de Huautla"", ""tipo"":""Federal"", ""distancia"":""2.476 Kms""}], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","MORELOS","TLAQUILTENANGO","","Quilamula","","","1080.0","","","","","Geoposicionador | Garmin Etrex Vista","","",""
"b28369613b97124028f8e2c3aa0f763b","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","CHIAPAS","ACALA","","Cerca de Unión Buenavista","","","546.0","","","","","Geoposicionador | Garmin Etrex Vista","","",""
"b2874ab6420ddac576908940a5b0a072","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","GUERRERO","TLAPA DE COMONFORT","","Tlapa-Axuxuca","","","1351.0","","","","","Geoposicionador | Garmin Etrex Vista","","",""
"b29ada0723bad0a1e77c67186f8045a1","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[{""nombre"":""Parque Otomí-Mexica"", ""tipo"":""Estatal"", ""distancia"":""1.429 Kms""},{""nombre"":""Corredor Biológico Chichinautzin"", ""tipo"":""Federal"", ""distancia"":""0 Kms""}], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","MORELOS","HUITZILAC","","CERCA DE HUITZILAC","","","2551.0","","","","","Mapa | INEGI, 2010","","",""
"b29f050319929c5be7d70bd5b0dc829e","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","CHIAPAS","HUIXTAN","","Cerca de Lázaro Cardenas (Chilil)","","","2159.0","","","","","Geoposicionador | Garmin Etrex Vista","","",""
"b2a52187d28a3aa1cd77280c8b1e55b4","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[{""nombre"":""Cordón Pico El Loro-Paxtal"", ""tipo"":""Estatal"", ""distancia"":""3.951 Kms""}], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","CHIAPAS","EL PORVENIR","","Cerca de La Salvia","","","2849.0","","","","","Geoposicionador | Garmin Etrex Vista","","",""
"b2ed1f9f7228224bdd5689775d77a1b6","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","CHIAPAS","SALTO DE AGUA","","Francisco I. Madero","","","66.0","","","","","Geoposicionador | Garmin Etrex Vista","","",""
"b31f8903ccca0d7b8b7084f7416082e3","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","GUERRERO","MALINALTEPEC","","Cerca de San Mateo","","","2180.0","","","","","Geoposicionador | Garmin Etrex Vista","","",""
"b33868a1b6fc6a12170574cde4862228","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","GUERRERO","COYUCA DE CATALAN","","Barranca de los Machos-Puente Aguacate, km. 68-69 carretera Zihuatanejo-Cd. Altamirano","","","1180.0","","","","","Geoposicionador | Garmin Etrex Vista","","",""
"b36d8f179879361b42857a2a2a921e0a","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[{""nombre"":""Cordón Pico El Loro-Paxtal"", ""tipo"":""Estatal"", ""distancia"":""3.651 Kms""}], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","CHIAPAS","MOTOZINTLA","","Cerca de Benito Juárez","","","1955.0","","","","","Geoposicionador | Garmin Etrex Vista","","",""
"b3779cfe9ad710248d8d4a46e2230cad","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","CHIAPAS","FRONTERA COMALAPA","","Cerca de El Triunfo de las Tres Maravillas","","","654.0","","","","","Geoposicionador | Garmin Etrex Vista","","",""
"b3ae53934ff9222c9f002ee65fd5c331","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","GUERRERO","LEONARDO BRAVO","","Campo de Aviación","","","2228.0","","","","","Geoposicionador | Garmin Etrex Vista","","",""
"b3d4a057291a1f1f6b7ba11ad2d138ff","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","GUERRERO","LA UNION DE ISIDORO MONTES DE OCA","","La Piedra Ancha","","","83.0","","","","","Geoposicionador | Garmin Etrex Vista","","",""
"b3e787f56b76745f152f4060d08e643e","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","CHIAPAS","FRONTERA COMALAPA","","Cerca de Bellavista del Norte","","","658.0","","","","","Geoposicionador | Garmin Etrex Vista","","",""
"b3f98d0eeee98e8fbd327b8f4afe535d","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","GUERRERO","COPANATOYAC","","Cacahuatepec","","","1268.0","","","","","Geoposicionador | Garmin Etrex Vista","","",""
"b40719695e799590b9c587a450b569f8","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","GUERRERO","CHILAPA DE ALVAREZ","","Cerca de la localidad El Durazno","","","1918.0","","","","","Geoposicionador | Garmin Etrex Vista","","",""
"b41b1cfc0c2e567c3d8012ba17e393e1","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","GUERRERO","PEDRO ASCENCIO ALQUISIRAS","","Amate de la Piedra","","","1637.0","","","","","Geoposicionador | Garmin Etrex Vista","","",""
"b4304588d9eb238ea75645008ac3b300","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[{""nombre"":""Reserva Biótica Gertrude Duby"", ""tipo"":""Privado"", ""distancia"":""1.873 Kms""}], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","CHIAPAS","CHAMULA","","Cerca de Cruztón","","","2374.0","","","","","Geoposicionador | Garmin Etrex Vista","","",""
"b44545532b19f478533c93d697d4dcbc","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","GUERRERO","IXCATEOPAN DE CUAUHTEMOC","","Teucizapán","","","1594.0","","","","","Geoposicionador | Garmin Etrex Vista","","",""
"b451ef1f2c0640c8706e81f0c8ba2145","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","CHIAPAS","EL PARRAL","","Ejido El Parral","","","654.0","","","","","Geoposicionador | Garmin Etrex Vista","","",""
"b454cf6a20a342b2e17806b9c4267675","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","CHIAPAS","EL PARRAL","","Cerca de El Parral","","","649.0","","","","","Geoposicionador | Garmin Etrex Vista","","",""
"b455baa1e32147bbe016a0fd4bd555ca","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","MORELOS","YECAPIXTLA","","Achichipico","","","1932.0","","","","","Geoposicionador | Garmin Etrex Vista","","",""
"b48a009f0e29645022528b67a40988fd","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","MORELOS","YECAPIXTLA","","Los Capulines","","","2009.0","","","","","Geoposicionador | Garmin Etrex Vista","","",""
"b5315d9869e18f9d43642ec80246b364","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","GUERRERO","LA UNION DE ISIDORO MONTES DE OCA","","Cerca de la Unión","","","43.0","","","","","Geoposicionador | Garmin Etrex Vista","","",""
"b5573af54368d5751fc661941e0a8525","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","GUERRERO","CHILPANCINGO DE LOS BRAVO","","Xocomanatlán","","","1880.0","","","","","Geoposicionador | Garmin Etrex Vista","","",""
"b563631dc699b3ef7f3a04629c15ef3c","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","MORELOS","TEMIXCO","","Tetlama","","","1282.0","","","","","Geoposicionador | Garmin Etrex Vista","","",""
"b5a27f72f96a2976d3eab8c2778adc79","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","GUERRERO","AJUCHITLAN DEL PROGRESO","","El Coyolt","","","534.0","","","","","Geoposicionador | Garmin Etrex Vista","","",""
"b5b72d62c404990a7d696d35e3bd4c51","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","GUERRERO","MALINALTEPEC","","Colonia Aviación","","","1547.0","","","","","Geoposicionador | Garmin Etrex Vista","","",""
"b5ceb1122cf850fa177ea5444eb2a5aa","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","GUERRERO","ARCELIA","","CUAUHTEMOC","","","375.0","","","","","Geoposicionador | Garmin Etrex Vista","","",""
"b5d1c82cc78f020c0f53bcb3b5fcbe6b","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","CHIAPAS","EL PORVENIR","","Canada","","","2651.0","","","","","Geoposicionador | Garmin Etrex Vista","","",""
"b61671da3b2d36f8daff214a7e8cf3e7","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","GUERRERO","LA UNION DE ISIDORO MONTES DE OCA","","Cerca de la Unión","","","43.0","","","","","Geoposicionador | Garmin Etrex Vista","","",""
"b67e4baac727c86e1c7a4ae048539444","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","GUERRERO","TLAPA DE COMONFORT","","Chiepetepec","","","1746.0","","","","","Geoposicionador | Garmin Etrex Vista","","",""
"b68d6d0f958acbeb6e2165d08e6540dc","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","GUERRERO","TELOLOAPAN","","Santa Cruz Unión","","","1420.0","","","","","Geoposicionador | Garmin Etrex Vista","","",""
"b6a03390941008c78d532bb9653824b0","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[{""nombre"":""Cañón del Sumidero"", ""tipo"":""Federal"", ""distancia"":""0 Kms""}], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","CHIAPAS","OSUMACINTA","","Ejido Libertad Campesina","","","1340.0","","","","","Geoposicionador | Garmin Etrex Vista","","",""
"b6b7bf0970963cc03f1137801ff5a352","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","GUERRERO","ZITLALA","","Las Trancas","","","1587.0","","","","","Geoposicionador | Garmin Etrex Vista","","",""
"b6fa8cf2532778f537344e3910b09673","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","GUERRERO","SAN LUIS ACATLAN","","El Carmen","","","275.0","","","","","Geoposicionador | Garmin Etrex Vista","","",""
"b7157497cac905fc1a021e402bfc2ad6","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","CHIAPAS","ACALA","","Cerca de Luis Echeverría","","","648.0","","","","","Geoposicionador | Garmin Etrex Vista","","",""
"b7562815b5296d0536f7bf4adb94f007","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","GUERRERO","CHILAPA DE ALVAREZ","","Atzacoaloya","","","1453.0","","","","","Geoposicionador | Garmin Etrex Vista","","",""
