reference_id,reference_type,bibliograohic_citation,reference_year,reference_iri,is_peer_reviewed
6742cb0f-0888-4238-acd5-d0b70a0d4d6d,DISSERTATION,Ecomorphology of Body Shape and Life History in two Poeciliids (Gambusia spp. and Poecilia reticulata): 1-250,2012,https://escholarship.org/uc/item/8fh4710b,
d5acbdb6-9f93-4539-8e6f-26d9d79aac93,JOURNAL_ARTICLE,Whole genome sequencing data and de novo draft assemblies for 66 teleost species. Sci. Data. 4: 1-13,2017,https://doi.org/10.1038/sdata.2016.132,
e4504a6e-31be-4809-a1f3-ce29fd443316,DISSERTATION,Los peces continentales del Cuaternario de Argentina. Su importancia para la comprensión del origen de la ictiofauna actual del área austral de América del Sur: 1-262,2015,http://sedici.unlp.edu.ar/handle/10915/44704,
90f6ca5e-3cda-40a1-9448-1434b1e0537a,JOURNAL_ARTICLE,Survey of Fishes from Rattlesnake Creek in Central Kansas. Trans. Kan. Acad. Sci.. 99(1/2): 29-38,1996,https://doi.org/10.2307/3628049,
b5e9fb2f-469b-4b02-af78-3cb45df8bc30,JOURNAL_ARTICLE,Assessment of Restored Streamflow on Fish Communities in the Arkansas River of Southwestern Kansas. Trans. Kan. Acad. Sci.. 96(1/2): 114-130,1993,https://doi.org/10.2307/3628323,
76c7dd39-c001-4ac0-beae-487f1e92311e,JOURNAL_ARTICLE,County Records for Fishes in the Neosho River Basin in Kansas. Trans. Kan. Acad. Sci.. 99(3/4): 157-160,1996,https://doi.org/10.2307/3627989,
67163b05-5f41-43bd-9cf8-c75330e6c7f7,DISSERTATION,Molecular phylogenetics of Perciform fishes using the Nuclear Recombination Activating Gene 1: 1-300,,https://digitalcommons.odu.edu/biology_etds/67/,
4a20f6a7-5e46-4a57-8c14-b5bdc088d605,JOURNAL_ARTICLE,"The Fishes of the Nemaha Basin, Nebraksa. Trans. Kan. Acad. Sci.. 73(1): 70-88",1970,https://doi.org/10.2307/3627281,
04129620-8f0e-4704-89f5-4fa2d8c76078,JOURNAL_ARTICLE,"Collections of Threatened, Endangered, and Unique Fish Species in Kansas Streams: Year 1982. Trans. Kan. Acad. Sci.. 89(1/2): 1-8",1986,https://doi.org/10.2307/3627725,
0ac405c6-41b9-4fd6-9069-29f2ba21619f,JOURNAL_ARTICLE,New Distributional Records of the Rosyface Shiner and Slender Madtom in Kansas. Trans. Kan. Acad. Sci.. 90(3/4): 150-152,1987,https://doi.org/10/2307/3627797,
bef34a39-98de-418f-b784-2cc5bfcd0669,JOURNAL_ARTICLE,"Molecular phylogenetics of snailfishes (Cottoidei: Liparidae) based on MtDNA and RADseq genomic analyses, with comments on selected morphological characters. Zootaxa. 4642(1): 1-79",2019,https://doi.org/10.11646/zootaxa.4642.1.1,
65355362-a635-4b45-8a72-2ca4c4d1ec2c,DISSERTATION,Determining the Drivers of Anti-Tropical Distributions Across the Fish Tree of Life: 1-153,2018,https://digitalcommons.lsu.edu/gradschool_dissertations/4649/,
82d0d978-91b6-45fa-9279-87129a4229c9,JOURNAL_ARTICLE,Rhodopsin gene evolution in early teleost fishes. PloS ONE. 13(11): 1-20,2018,https://doi.org/10.1371/journal.pone.0206918,
b4d3b5b8-e649-46f1-9c7b-fa48aa2af906,JOURNAL_ARTICLE,Phylogenomic analysis of carangimorph fishes reveals flatfish asymmetry arose in a blink of the evolutionary eye. BMC Evo. Biol.. 16: 1-14,2016,https://doi.org/10.1186/s12862-016-0786-x,
76f7fd26-48f8-46a3-97d8-55e26510ceeb,JOURNAL_ARTICLE,The evolution of specialized dentition in the deep-sea lanternfishes (Myctophiformes). J Morpho.. 281: 536-555,2020,https://doi.org/10.1002/jmor.21120,
61892f1c-6c12-4bed-be6a-cc238e27cd18,JOURNAL_ARTICLE,Are flatfishes (Pleuronectiformes) monophyletic?. Mol. Phylo. Evo.. 69: 664–673,2013,https://doi.org/10.1016/j.ympev.2013.07.011,
1e2e8ccb-9004-4ab5-bbd9-f4d0d5110ee5,JOURNAL_ARTICLE,"The Geographic Distribution of the Imperiled Barrens Darter, Etheostoma forbesi, and Threats of Hybridization with the Closely Related Fringed Darter, Etheostoma crossopterum. Bull. Peabody Mus. Nat. Hist.. 61(1): 3-21",2020,https://doi.org/10.3374/014.061.0101,
1efaa9ba-9ce3-4a8f-8c43-c98ee559b53d,JOURNAL_ARTICLE,"Development of polymorphic microsatellite loci for the endangered Topeka shiner, Notropis topeka. Mol. Ecol. Res.. 8: 311-313",2008,https://doi.org/10.1111/j.1471-8286.2007.01938.x,
bc126687-0aa5-46cc-9c8b-cfa710203a7c,JOURNAL_ARTICLE,Vertebral Column and Associated Elements in Dipnoans and Comparison With Other Fishes: Development and Homology. J Morpho.. 250: 101-172,2001,https://doi.org/10.1002/jmor.1062,
d8dda84f-a93f-4626-8e89-563d3cf43f3e,JOURNAL_ARTICLE,"Assessing Species Boundaries Using Multilocus Species Delimitation in a Morphologically Conserved Group of Neotropical Freshwater Fishes, the Poecilia sphenops Species Complex (Poeciliidae). PloS ONE. 10(4): 1-30",2015,https://doi.org/10.1371/journal.pone.0121139,
3892992b-4470-4b51-91f8-ac2ab7783da7,DISSERTATION,Understanding the Diversification of Central American Freshwater Fishes Using Comparative Phylogeography and Species Delimitation: 1-361,2014,https://scholarsarchive.byu.edu/etd/5296/,
39bab505-2b5b-485b-a59b-6547e3a09a95,JOURNAL_ARTICLE,The Fishes of Northwestern Kansas. Trans. Kan. Acad. Sci.. 43: 367-375,1940,https://doi.org/10.2307/3625544,
ed9a9a8e-a8cb-4f78-a27c-fceb9712978f,TECHNICAL_REPORT,"An Evaluation of the Status of the Largetooth Sawfish, Pristis perotteti, Based on Historic and Recent Distribution and Qualitative Observations of Abundance: 1-93",2009,https://www.floridamuseum.ufl.edu/wp-content/uploads/sites/80/2017/05/ltsawfish_finalreport_2010.pdf,
f0b7e6d7-e235-448a-9367-e137d0031166,JOURNAL_ARTICLE,A Distributional Checklist of the Fishes of Kentucky. Brimleyana. 3: 53-84,1980,http://www.nativefishlab.net/library/textpdf/14049.pdf,
e4aba9f3-2488-45d9-8b10-3215dec0ac6d,DISSERTATION,Genetic variation among populations and species of groupers and coralgroupers (Osteichthys: Serranidae: Epinephelinae): 1-112,2003,http://etd.fcla.edu/UF/UFE0000658/carlin_j.pdf,
4aa98d1c-56d7-4e2f-a293-4cdf80c9bd26,JOURNAL_ARTICLE,The ecological morphology of darter fishes (Percidae: Etheostomatinae). Biol. J. Linn. Soc.. 100: 30-45,2010,https://doi.org/10.1111/j.1095-8312.2010.01417.x,
db83edc9-a867-4365-9de7-26ceb4a670aa,JOURNAL_ARTICLE,Evaluating fidelity of CT based 3D models for Zebrafish conductive hearing system. Micron. 2020: 1-17,2020,https://doi.org/10.1016/j.micron.2020.102874,
7670dcb8-8a02-451e-8287-69db24148304,JOURNAL_ARTICLE,Genetic Differentiation of Trichiurus japonicus and T. lepturus (Perciformes: Trichiuridae) Based on Mitochondrial DNA Analysis. Zool.  Stud.. 49(3): 419-427,2006,http://zoolstud.sinica.edu.tw/Journals/45.3/419.pdf,
0512e0c1-c232-48e5-8673-e9d3163f86d0,JOURNAL_ARTICLE,Ecological niche modeling as a predictive tool: silver and bighead carps in North America. Biol Invasions. 9: 43-51,2007,https://doi.org/10.1007/s10530-006-9004-x,
5f884264-f8c3-4bc8-9dc6-a31579bc39db,JOURNAL_ARTICLE,"An Annotated Check List of the Vertebrates of Lyon County, Kansas. Trans. Kan. Acad. Sci.. 61(2): 165-194",1958,https://doi.org/10.2307/3626646,
706198ba-5589-4975-8b34-55e2e1bfa2a1,JOURNAL_ARTICLE,"Fishes of the Mouth of Wolf River, Doniphan County, Kansas. Trans. Kan. Acad. Sci.. 82(3): 188-193",1979,https://doi.org/10.2307/3627408,
d62f1980-d56a-4e7b-b6c9-773ccabb6d64,TECHNICAL_REPORT,Final Report: Data provision and projected impact of climate change on fish biodiversity within the Desert LCC: 1-113,2013,http://hdl.handle.net/2152/22475,
599f953c-acd5-49b5-83fe-31e3901a5154,JOURNAL_ARTICLE,Rediscovery of the Shovelnose Sturgeon in the Arkansas River of Kansas. Trans. Kan. Acad. Sci.. 79(3-4): 159-160,1976,https://doi.org/10.2307/3627296,
e2f7eb6e-76c8-4d83-8edc-1281e0621d8d,JOURNAL_ARTICLE,"Fishes of Cedar Creek and the South Fork of the Cottonwood River, Chase County, Kansas. Trans. Kan. Acad. Sci.. 57(3): 303-314",1954,https://doi.org/10.2307/3626057,
e5a5b525-f189-4667-b6d1-82abfda39579,JOURNAL_ARTICLE,"Occurrence of the Arkansas River Shiner, Notropis girardi Hubbs and Ortenburger, in the Red River System. SW. Nat.. 14(3): 370",1970,https://doi.org/10.2307/3668976,
11d6d9a3-18a5-4d7b-91dd-8367cfeceee8,JOURNAL_ARTICLE,Unexpected species diversity in electric eels with a description of the strongest living bioelectricity generator. Nat. Comm.. 10: 1-10,2019,https://doi.org/10.1038/s41467-019-11690-z,
c8ac0203-18ab-4ff2-a73d-3b061a3808f0,JOURNAL_ARTICLE,Fishes of the Wakarusa River in Kansas. KU Pubs. 13(6): 309-322,1961,,
765a42e1-cedf-4a8f-b019-0e22b21933d4,JOURNAL_ARTICLE,First Record of the Tadpole Madtom [Noturus gyrinus (Mitchill)] from the Kansas River Basin. Trans. Kan. Acad. Sci.. 85(1): 59-60,1982,doi.org/10.2307/3627951www.jstor.org/stable/3627951,
9c56c27b-cc17-4c74-b58e-7183e8da165f,JOURNAL_ARTICLE,A Tale of Four ‘‘Carp’’: Invasion Potential and Ecological Niche Modeling. PloS ONE. 4(5): 1-10,2009,https://doi.org/10.1371/journal.pone.0005451,
3f483c5a-139b-449f-80ab-5461659fb557,JOURNAL_ARTICLE,"Genetic Comparison of Three Barbus (Cyprinidae) Morphotypes from the Genale River, Ethiopia. Copeia. 2001(4): 1123-1129",2001,https://doi.org/10.1643/0045-8511(2001)001[1123:GCOTBC]2.0.CO;2,
590240a9-1cd0-4c46-94c5-1398ea7140eb,DISSERTATION,Night of the Holocentrids: A Phylogenetic Perspective on the Evolutionary History of an Enigmatic Clade of Nocturnal Reef Fishes: 1-264,2014,https://pqdtopen.proquest.com/doc/1539970765.html?FMT=ABS,
1f9ef927-a2a0-49db-bde3-9d04fbf50943,JOURNAL_ARTICLE,Phylogenetic informativeness reconciles ray-finned fish molecular divergence times. BMC Evo. Biol.. 14,2014,https://doi.org/10.1186/s12862-014-0169-0,
92e5acac-8702-4f35-89d5-7b433205238d,JOURNAL_ARTICLE,New insights on the sister lineage of percomorph fishes with an anchored hybrid enrichment dataset. Mol. Phylo. Evo.. 110: 27-38,2017,https://doi.org/10.1016/j.ympev.2017.02.017,
9b7a9ccd-6294-4d16-93d1-99c1efc35a5e,JOURNAL_ARTICLE,The Caudal Skeletons of Catostomid Fishes. Am. Nat.. 103(1): 133-148,1980,https://doi.org/10.2307/2425047,
e94ec24c-a7d6-4928-aca1-d2db070c15fd,JOURNAL_ARTICLE,Status of the Arkansas Darter in South-central Kansas and Adjacent Oklahoma. The Prairie Naturalist. 32(2): 103-113,2000,,
1085d0bf-369c-46a2-b22c-d4665a6503ee,JOURNAL_ARTICLE,Recent Surveys of Fishes from Western Kansas. Trans. Kan. Acad. Sci.. 92(1-2): 24-32,1989,https://doi.org/10.2307/3628186,
4212ab9f-de78-4833-bce9-3237de123af2,JOURNAL_ARTICLE,Fishes in Nepal: ichthyofaunal surveys in seven nature reserves. Ichthyol. Explor. Freshwaters. 18(3): 277-287,2007,,
ea003343-e6dc-416b-b3fe-33d668d07875,DISSERTATION,"Patterns of morphological, molecular, and sting evolution in madtom catfishes (Ictaluridae: Noturus) with insights into their phylogenetic relationships: 1-183",2007,,
8a38fee9-1075-4e44-893b-f1ee5fd2a223,JOURNAL_ARTICLE,"Systematics, variation, and speciation of the Macrhybopsis aestivalis complex west of the Mississippi River. Bull. Ala. Mus. Nat. Hist.. 23: 9-28",2004,,
e3b761b0-901b-4a39-bf83-7d033e61d93e,JOURNAL_ARTICLE,Molecular phylogeny of Percomorpha resolves Trichonotus as the sister lineage to Gobioidei (Teleostei: Gobiiformes) and confirms the polyphyly of Trachinoid. Mol. Phylo. Evo.. 93: 172-179,2015,https://doi.org/10.1016/j.ympev.2015.08.001,
4cb437c1-8dab-4833-ac47-a6bed4948dd6,JOURNAL_ARTICLE,Status and the potential for extinction of the largetooth sawfish Pristis pristis in the Atlantic Ocean. Aquatic Conserv: Mar. Freshw. Ecosyst.. 24: 478-497,2014,https:doi.org/10.1002/aqc.2394,
7d3e9433-03b0-4cab-8d74-c429ec848877,JOURNAL_ARTICLE,New Species of Trichomycterus (Teleostei: Siluriformes) from the Andean Cordillera of Argentina and the Second Record of the Genus in Thermal Waters. Copeia. 4: 631-636,2012,https://doi.org/10.1643/CI-12-035,
d5524639-5514-40fe-b2ff-bda07b7f9cd3,JOURNAL_ARTICLE,New species of Trichomycterus (Siluriformes: Trichomycteridae) from the High Andean Plateau of Argentina. Zootaxa. 4504(3): 359-370,2018,https://doi.org/10.11646/zootaxa.4504.3.3,
f4cacc1b-a8b1-4ffa-9d5e-7e99da841367,JOURNAL_ARTICLE,"A new species of Trichomycterus (Siluriformes: Trichomycteridae) from the Andean Cordillera of Peru, with comments on relationships within the genus. Zootaxa. 1545: 49-57",2007,https://doi.org/10.11646/zootaxa.1545.1.4,
cb169819-59e9-47b2-bf3c-e96b2bb89400,JOURNAL_ARTICLE,"A catfish of the genus Trichomycterus from a thermal stream in southern South America (Teleostei, Siluriformes, Trichomycteridae), with comments on relationships within the genus. J. Fish Biol.. 71: 1303-1316",2007,https://doi.org/10.1111/j.1095-8649.2007.01589.x,
48757f42-6456-4b50-aea1-4ed3e72aaebc,JOURNAL_ARTICLE,"Silvinichthys gualcamayo, a new species of catfish from the central Andes of Argentina (Siluriformes: Trichomycteridae). Ichthyol. Explor. Freshwaters. 23(4): 367-373",2013,,
9b2bfb0e-c26a-4fc7-aa66-2988f7e7ad58,JOURNAL_ARTICLE,"A new species of Silvinichthys (Siluriformes, Trichomycteridae) lacking pelvic fins from mid-elevation localities of the southern Andes, with comments on the genus. J. Fish Biol.. 84: 372-382",2014,https://doi.org/10.1111/jfb.12291,
27a1c818-0637-4231-b44b-e07afa14aea5,JOURNAL_ARTICLE,"Description of Silvinichthys pedernalensis n. sp. (Teleostei, Siluriformes) from the Andean Cordillera of southern South America. Animal Biodiversity and Conservation. 40.1: 41-47",2017,https://doi.org/10.32800/abc.2017.40.0041,
7674f694-fd46-4f0a-8842-eed51a6d6250,DISSERTATION,Phylogenetics and Biogeography of the Butterflyfishes (Chaetodontidae): A Coral Reef Fish Family: 1-199,2007,,
32f3fda0-9702-4343-ad81-00e7ecc337bf,JOURNAL_ARTICLE,A phylogenomic framework for pelagiarian fishes (Acanthomorpha: Percomorpha) highlights mosaic radiation in the open ocean. Proc. Roy. Soc. B. 286: 1-9,2019,https://doi.org/10.1098/rspb.2019.1502,
ef7e62cc-5324-41a2-b4ca-23e41a4b7d1f,JOURNAL_ARTICLE,"Panbiogeographical analysis of the shark genus Rhizoprionodon (Chondrichthyes, Carcharhiniformes, Carcharhinidae). J. Fish Biol.. 76: 1696-1713",2010,https://doi.org/10.1111/j.1095-8649.2010.02609.x,
aa70fb02-9b8f-4e85-bbb8-0f2f2338cfe9,JOURNAL_ARTICLE,"The complete mitochondrial genome of the silver chub, Macrhybopsis storeriana. Mitochondrial DNA Part B. 1:1: 789-790",2016,https://doi.org/10.1080/23802359.2016.1197053,
4a55ca3d-b7af-4fe0-b260-a2f698e738fb,JOURNAL_ARTICLE,Retrospective analysis of fish community change during a half-century of landuse and streamflow changes. J. N. Amer. Benth. Soc.. 29(3): 970-987,2010,https://doi.org/10.1899/09-116.1,
82a43223-49db-4abe-8531-f813636d4e94,JOURNAL_ARTICLE,"Patterns of change over time in darter (Teleostei: Percidae) assemblages of the Arkansas River basin, northeastern Oklahoma, USA. Ecography. 35: 855-864",2012,https://doi.org/10.1111/j.1600-0587.2011.06560.x,
c3b1c6b0-c49d-4430-91eb-7dce496e30e2,JOURNAL_ARTICLE,Four rows of pharyngeal teeth in an aberrant specimen of the small African barb Barbus paludinosus (Cyprinidae): novelty or atavistic alteration?. J. Fish Biol.. 67: 286-291,2005,https://doi.org/10.1111/j.1095-8649.2005.00724.x,
9cd6b6ce-c265-4ff7-b3be-fba0e34df607,JOURNAL_ARTICLE,"Fishes of the Rio Yaqui Basin, Mexico and United States. J Ari-Nev Acad. Sci.. 15(3): 65-106",1980,https://www.jstor.org/stable/40025038,
77c7e5cd-e8ce-4f03-a717-af66cd220840,JOURNAL_ARTICLE,Mexican native trouts: a review of their history and current systematic and conservation status. Reviews in Fish Biology and Fisheries. 12: 273-316,2002,https://doi.org/10.1023/A:1025062415188,
17c91245-0e72-4556-a1ad-7b796a9db6ff,JOURNAL_ARTICLE,"Comparison of a Pharyngeal Filtering Apparatus in Seven Species of the Herbivorous Cyprinid Genus, Hybognathus (Pisces: Cyprinidae). Copeia. 1989(1): 172-183",1989,https://doi.org/10.2307/1445618,
141205d9-98af-4561-a2d1-743cfde1b3be,JOURNAL_ARTICLE,Building a Centralized Database for Kentucky Fishes: Progress and Future Applications. Journal of the Kentucky Academy of Science. 69(2): 164-169,2008,https://doi.org/10.3101/1098-7096-69.2.164,
5afa9869-0a21-4e0a-a7d0-dfc590f69a42,JOURNAL_ARTICLE,Identifying Canadian Freshwater Fishes through DNA Barcodes. PloS ONE. 3(6): 1-8,2008,https://doi.org/10.1371/journal.pone.0002490,
cef29091-9ac6-4933-be1b-a0423ba5c72c,JOURNAL_ARTICLE,Predicting Invasions of North American Basses in Japan Using Native Range Data and a Genetic Algorithm. Transactions of the American Fisheries Society. 133: 845–854,2004,https://doi.org/10.1577/T03-172.1,
f0372777-e5a6-4873-ac9b-6e9dcf28c28b,JOURNAL_ARTICLE,Basal euteleostean relationships: a mitogenomic perspective on the phylogenetic reality of the ‘‘Protacanthopterygii’’. Mol. Phylo. Evo.. 27(3): 476-488,2003,https://doi.org/10.1016/s1055-7903(02)00418-9 ,
8394fd31-98b1-4daa-a33b-fee19e9ecc4b,DISSERTATION,A Genetic Analysis of the Intraspecifific Relationships of Tropical Marine Shorefifishes Common to Bermuda and the Southeastern Atlantic Coast of the United States: 1-146,2003,https://doi.org/10.25773/v5-kxv9-sv22,
dd436d38-8a4e-4bc4-a350-ec0e65395d37,JOURNAL_ARTICLE,Aspects of the Life History and Feeding Habits of the Topeka shiner (Notropis topeka) in Kansas. Trans. Kan. Acad. Sci.. 105(3): 125-142,2002,https://doi.org/10.1660/0022-8443(2002)105[0125:AOTLHA]2.0.CO;2,
f14f3b40-9c56-47ba-b597-df999e14f54b,JOURNAL_ARTICLE,Fishes from Southwestern Kansas. Trans. Kan. Acad. Sci.. 68(1): 137-144,1965,https://doi.org/10.2307/3626356,
50e11e9f-296b-4116-b2f9-68706ab2e773,JOURNAL_ARTICLE,"A new catostomid sh (Ostariophysi, Cypriniformes) from the Eocene Kishenehn Formation and remarks on the North American species of †Amyzon Cope, 1872. J. Paleont.. 90(2): 288-304",2016,https://doi.org/10.1017/jpa.2016.28,
866e3ff7-e8a0-4320-b830-6e20b6c43adc,JOURNAL_ARTICLE,Phylogenetic Relationships of Esocoid Fishes (Teleostei) Based on Partial Cytochrome b and 16S Mitochondrial DNA Sequences. Copeia. 2000(2): 420-431,2000,https://doi.org/10.1643/0045-8511(2000)000[0420:PROEFT]2.0.CO;2,
7996eba2-bed0-40a4-9702-c3883a20c7a6,JOURNAL_ARTICLE,"Systematics of the subfamily Poeciliinae Bonaparte (Cyprinodontiformes: Poeciliidae), with an emphasis on the tribe Cnesterodontini Hubbs. Neot. Ichthy.. 3(1): 1-60",2005,https://doi.org/10.1590/S1679-62252005000100001,
90cdce66-c31b-43df-be9a-fb910d066372,JOURNAL_ARTICLE,Evolution of the immune system influences speciation rates in teleost fishes. Nature Genetics. 48(10): 1204-1212,2016,https://doi.org/10.1038/ng.3645,
641f3475-117f-4665-803b-88e0547e7eef,DISSERTATION,Phylogenomics of Lanternfishes and the Evolution of Feeding Structures: 1-102,2017,https://repository.stcloudstate.edu/biol_etds/21,
47d81bb8-3e7c-44ba-b2df-be794ba3f94d,DISSERTATION,Predictive Ecological Niche Modeling in Aquatic Systems: 1-122,2005,https://search.proquest.com/docview/304992191,
72b0d6b5-8ab6-45cb-a190-86512f9297c9,JOURNAL_ARTICLE,Assessment of Rarity of the Blackmouth Shiner Notropis melanostomus (Cyprinidae) Based on Museum and Recent Survey Data. SW. Nat.. 4(2): 247-260,2005,https://doi.org/10.1656/1528-7092(2005)004[0247:AOROTB]2.0.CO;2,
617cca7b-5545-48a1-a112-b2ba8fe4c7e9,JOURNAL_ARTICLE,Predicting Species Invasions Using Ecological Niche Modeling: New Approaches from Bioinformatics Attack a Pressing Problem. BioScience. 51(5): 363-371,2001,https://doi.org/10.1641/0006-3568(2001)051[0363:PSIUEN]2.0.CO;2,
24c8acb5-2b3b-45e3-b8d5-4751feb5aa1e,JOURNAL_ARTICLE,"Distribution, Abundance, and Habitat Characteristics of Fundulus jenkinsi (Evermann) (Saltmarsh Topminnow) in Coastal Mississippi Watersheds, with Comments on Range-Wide Occurrences Based on Non-Vouchered and Museum Records. SW. Nat.. 15(3): 415-430",2016,https://doi.org/10.1656/058.015.0304,
3f395379-0b1c-44b9-8365-0217d788b432,JOURNAL_ARTICLE,"A New Genus and Species of Anglerfish (Teleostei: Lophiiformes: Lophiidae) from the Eocene of Monte Bolca, Italy. Copeia. 2011(1): 64-71",2011,https://doi.org/10.1643/CI-10-080,
958338e3-569f-45fe-b0fd-5e2b39b75004,JOURNAL_ARTICLE,An inverse latitudinal gradient in speciation rate for marine fishes. Nature Letters. 559: 392-411,2018,https://doi.org/10.1038/s41586-018-0273-1,
c49d925b-e893-4f99-9adc-39523c453a91,DISSERTATION,Phylogenetics and Phylogeography of Moray Eels (Muraenidae): 1-124,2010,https://openscholarship.wustl.edu/etd/290/,
0de5ea09-43ad-4b16-9d25-a2a0189d35db,JOURNAL_ARTICLE,Comparative phylogeography of four Indo-Pacific moray eel species (Muraenidae) reveals comparable ocean-wide genetic connectivity despite five-fold differences in available adult habitat. Marine Ecology Progress series. 437: 269–277,2011,https://doi.org/10.3354/meps09248,
3d8365c0-4124-444a-9deb-383a1b0bc200,JOURNAL_ARTICLE,Revision of the gurnard fish subgenus Otohime (Triglidae: Pterygotrigla). Smithiana. 1(2): 1-22,2003,http://hdl.handle.net/1807/1663,
df86eb97-6ff0-400a-a238-c91e71d537c2,JOURNAL_ARTICLE,"Nondestructive, Epi-Illumination Surface Microscopic Characterization of Surface Discontinuity in Bone: A New Approach Offers a Descriptive Vocabulary and New Insights. The Anatomical Record. 296: 580–589",2013,https://doi.org/10.1002/ar.22673,
6be646af-acfb-499a-94af-ec0b7b60499b,JOURNAL_ARTICLE,Development of environmental DNA (eDNA) methods for detecting high-risk freshwater fishes in live trade in Canada. Biol Invasions. 20: 299–314,2018,https://doi.org/10.1007/s10530-017-1532-z,
bc1706c5-2f9f-4a80-b0b0-d514d16deb69,JOURNAL_ARTICLE,A Rapid Methodology for Screening Hake Species (Merluccius Spp.) by Single-Stranded Conformation Polymorphism Analysis. J. Agric. Food Chem.. 55: 6903-6909,2007,https://doi.org/10.1021/jf070132c,
51fc2384-0c3c-412b-b098-befbfd2cd93f,JOURNAL_ARTICLE,Identification of European Hake Species (Merluccius merluccius) Using Real-Time PCR. J. Agric. Food Chem.. 57: 3397–3403,2009,https://doi.org/10.1021/jf8036165,
5c13a33b-19bd-4db8-a35e-a3e3b66a3938,DISSERTATION,Phylogeny and Biogeography of the Family Haemulidae Based on a Multigene Approach: 1-296,2014,https://digitalcommons.odu.edu/cgi/viewcontent.cgi?article=1077&context=biology_etds,
6fb9cfba-21e2-44e9-90ff-eb9003859356,JOURNAL_ARTICLE,Structure and variation of the mitochondrial genome of fishes. BMC Evo. Biol.. 17: 1-20,2016,https://doi.org/10.1186/s12864-016-3054-y,
da30bb99-05fd-416b-9bd1-951fd2722291,JOURNAL_ARTICLE,"Revision of the Zipper Loaches, Acanthocobitis and Paracanthocobitis (Teleostei: Nemacheilidae), with Descriptions of Five New Species. Copeia. 103(2): 378-401",2015,https://doi.org/10.1643/CI-13-128,
c6719a2a-1be7-47e6-be43-1404f3cb341e,JOURNAL_ARTICLE,A survey of digitized data from U.S. fish collections in the iDigBio data aggregator. PloS ONE. 13(12): 1-20,2018,https://doi.org/10.1371/journal. pone.0207636,
eaeb3c8c-f080-493e-9946-34ea56c91ab0,JOURNAL_ARTICLE,"Redescription of the Redfin Shiner, Notropis umbratilis, and its Subspecies in the Central Mississippi River. Copeia. 1975(2): 231-249",1975,https://doi.org/10.2307/1442881,
03265399-e257-4b24-b281-58d96ba03fa5,JOURNAL_ARTICLE,"Systematics and Distribution of the Ribbon Shiner, Notropis fumeus (Cyprinidae), fromthe Central United States. Am. Nat.. 89(1): 166-191",1973,https://doi.org/10.2307/2424145,
3068360e-1b6b-45b8-b6d2-58eb13196a21,JOURNAL_ARTICLE,"Low genetic diversity in Nurseryfish, Kurtus gulliveri (Perciformes: Kurtidae), and an appraisal of its breeding system using microsatellite loci. The Beagle, Rec. MAGNT. 27: 179-188",2011,,
108f0bf4-b25d-4884-825c-b47ce11a858c,JOURNAL_ARTICLE,"Spatial sampling bias and model complexity in stream-based species distribution models: A case study of Paddlefish (Polyodon spathula) in the Arkansas River basin, USA. Ecol. & Evol.. 10: 705–717",2020,https://doi.org/10.1002/ece3.5913,
52a3e27d-e1ba-4195-9336-f9f42e6f18cd,JOURNAL_ARTICLE,"Distribution of the harlequin darter, Etheostoma histrio. Copeia. 1968(1): 178-181",1968,https://doi.org/10.2307/1441573,
9ebf9b45-aec3-4837-8aa0-f3cb070eb9dd,DISSERTATION,Fishes of the Verdigris River in Oklahoma: 1-62,1956,http://www.nativefishlab.net/library/textpdf/14847.pdf,
9cb59b3d-f97e-4ade-b362-96711812d881,JOURNAL_ARTICLE,Phylogeography of Lionfishes (Pterois) Indicate Taxonomic Over Splitting and Hybrid Origin of the Invasive Pterois volitans. J. Hered.. 2018: 162–175,2018,https://doi.org/10.1093/jhered/esx056,
f5dae077-06e4-45ce-bbf0-af5d32454ab5,DISSERTATION,Molecular investigations of the Pteroinae: insights into the invasive lionfishes from the native range: 1-121,2014,http://hdl.handle.net/10125/101156,
2de8370a-4813-4980-ab7b-4d8ac3f00a47,JOURNAL_ARTICLE,"The Cave, Spring, and Swamp Fishes of the Family Amblyopsidae of Central and Eastern United States. Am. Nat.. 58(1): 232-256",1957,https://doi.org/10.2307/2422371,
7875b2f2-08a1-4d55-8f2c-68791195f4da,JOURNAL_ARTICLE,"Diversity, phylogeny and taxonomy of tetraodontiform fishes. Proc. Jap. Soc. Sys. Zoo.. 39(0): 1-16",2015,https://doi.org/10.19004/taxa.39.0_1,
aa7b2184-a7f7-412c-82a7-51f9e55c2093,JOURNAL_ARTICLE,Molecular phylogeny of the cyprinid tribe Labeonini (Teleostei: Cypriniformes). Mol. Phylo. Evo.. 65: 362–379,2012,https://doi.org/10.1016/j.ympev.2012.06.007,
2d4afa2c-8dff-4333-a5ba-9b7fa95ef83d,JOURNAL_ARTICLE,Phylogeny and polyploidy: Resolving the classification of cyprinine fishes (Teleostei: Cypriniformes). Mol. Phylo. Evo.. 85: 97–116,2015,https://doi.org/10.1016/j.ympev.2015.01.014,
d16f7079-0114-4535-b1b6-6d47396b21ac,JOURNAL_ARTICLE,"Systematics of the Percid Fishes, Etheostoma camurum and E. chlorobranchium New Species, with a Discussion of the Subgenus Nothonotus. Copeia. 1972(3): 427-447",1972,https://doi.org/10.2307/1442915,
