protocol_id	protocol_type
66ed3623f2ea02f84bde80b1125a79e0dd242702	Es el valor de la relación entre la anchura y la longitud del grano. La cantidad de colectas por sitio de muestreo se determinó de acuerdo a la diversidad del germoplasma sembrado: variación inter-racial, usos, tiempo de sembrado por el agricultor y a la variación en el ambiente en que se siembra. En cada colecta se obtuvieron de 20 a 50 mazorcas, y en algunos casos semilla, representativas de la diversidad genética de cada maíz nativo existente en la 23 comunidad. Cuando fue posible visitar los lotes de producción, se tomaron datos de planta considerados en la hoja de pasaporte. Las características cualitativas y cuantitativas de mazorca y grano, se midieron en gabinete.
968e0da173c3d283d498c7d65900f86e6f084453	Es el valor de la relación entre la anchura y la longitud del grano
0e1ba3a016557029353c68588525cd4030a728c7	Es el valor de la relación entre la anchura y la longitud del grano
bfe3a5a29c8aba7d82dc7081b461f1bebeb09217	Es el valor de la relación entre la anchura y la longitud del grano
a64564ac21d762ff44500b37682f68a86c108e5b	Es el valor de la relación entre la anchura y la longitud del grano. Las características cualitativas y cuantitativas de mazorca y grano, se midieron en gabinete. Para este caso se midieron 10 mazorcas y 10 semillas por mazorca.
a357a9412efcc1b537c4845c4af45561cbb5722e	Es el valor de la relación entre la anchura y la longitud del grano. En cada colecta se programó obtener un mínimo de 20 y hasta 50 mazorcas representativas de la diversidad genética de cada maíz nativo existente en la comunidad, con énfasis en buscar razas poco frecuentes y que estén en peligro de extinción. Sin embargo, la mayoría de las veces no fue posible ni alcanzar el mínimo programado; es decir se realizaron colectas de hasta 1 o 2 mazorcas e inclusive en semilla se obtuvieron cantidades mínimas donde se consideraba un mínimo de 4.5 kg como tamaño de muestra.
9154e570f7b8a79cbab3ff7383bce17460147ca5	Es el valor de la relación entre la anchura y la longitud del grano
ead19f6b472381be3a221606c6f7d72a1e5f18e0	Es el valor de la relación entre la anchura y la longitud del grano
6854e20aaa7a3cefe6530ab650c40d6e5751414d	Es el valor de la relación entre la anchura y la longitud del grano
76d762805be7a4cca3bf2f55582ff8d75f1e6e41	Es el valor de la relación entre la anchura y la longitud del grano. La colecta fue realizada tanto en campo (parcelas) como en trojes de las viviendas de productores cooperantes, obteniéndose una muestra de 50 mazorcas por colecta, siempre que ello fue posible; no se hicieron colectas cuando el productor ya había cosechado y desgranado su maíz. Las muestras de los ejemplares colectados, fueron colocadas en costales o arpillas individuales para una mejor ventilación y secado rápido. De cada muestra-colecta se separaron 15 mazorcas representativas para la descripción cuantitativa y cualitativa; ellas se ordenaron y numeraron de menos a más a longitud de mazorca, y se escogieron las 10 del centro y ellas fueron las repeticiones 1 a 10 de cada colecta.
64d056ca6a51fc4214f594147b51debec951c5ba	Es el valor de la relación entre la anchura y la longitud del grano
23600337317f47b2092f3295e4e1976c86632430	Es el valor de la relación entre el grosor y la anchura del grano. La recolección de germoplasma de los maíces criollos se realizó usando una modificación a la metodología propuesta por Hernández (1972), considerando la experiencia vivida en la recolección de maíces criollos en el 2006. Se recolectaron 50 mazorcas para cada una de las muestras de maíz ó 5 kg de semilla con cinco de sus mazorcas ó sus respectivos olotes (los cuales a veces es difícil obtener). Para la toma de datos agronómicos, debido a que las muestras de maíz no presentan el mismo error de muestreo (al escoger las mazorcas para semilla por el agricultor por tener diferentes criterios de selección ó mazorcas por el recolector) y de manejo agronómico homogéneo, los maíces recolectados se separaron en dos grupos climáticos para su siembra. El primer grupo estuvo constituido por maíces de clima subtropical y tropical. Estos maíces fueron sembrados a finales de mayo en el Campo Experimental “La Carreta” de la Universidad Autónoma Chapingo (1820 msnm). El segundo grupo estuvo constituido por maíces de clima de Transición y Tierras Altas y fueron sembrados a finales de mayo y a principios de junio en Zacapu (1950 msnm), Morelia (1900 msnm) y Erongarícuaro (2000 msnm), Mich. Las colectas de maíz y teocinte que se recolectaron en noviembre del 2007 y enero del 2008 fueron sembradas en febrero en Ziracuaretiro, Mich. (1200 msnm).
45f71c3f2b9c3fe203f96958a4be1513b474f56e	Es el valor de la relación entre el grosor y la anchura del grano. En la gran mayoría de los casos se pudieron sustraer las 50 mazorcas de los “monos” o montones de plantas tiradas, según el protocolo estandarizado. En esos casos se cuidaba de utilizar diferentes montones y distribuidos en toda la tabla o parcela. Para la segunda etapa dado lo avanzado del ciclo algunas muestras ya fueron sustraídas de las trojes. En ese caso se hizo un esfuerzo conciente de que fuera una muestra aleatoria de toda la población, aun cuando los productores insistían en que se tomaran las más “bonitas”. En gabinete se procedió a la descripción cuantitativa y cualitativa de una submuestra de 20 mazorcas.
277e83483dd8673b5cd58c39920d000b7c604839	Es el valor de la relación entre el grosor y la anchura del grano. En cada colecta se obtuvieron 50 mazorcas representativas de la diversidad genética de cada maíz nativo existente en la comunidad. Únicamente en seis de las colectas no se completaron las 50 mazorcas y estas variaron de 20 a 40 por muestra. Las colectas se realizaron durante los meses de enero a abril, por lo que debido a lo extemporáneo de la época de colecta de las muestras, estas se realizaron directamente de la troje, seleccionando las 50 mejores mazorcas de cada colecta. Las características cualitativas y cuantitativas de mazorca y grano, se midieron en gabinete. Para este caso se midieron 10 mazorcas y 10 semillas por mazorca. 
3e83acde45d21b5a174cc9d5bec73d46ed4246ec	Es el valor de la relación entre el grosor y la anchura del grano. Se realizó la caracterización cualitativa y cuantitativa de los materiales, donde se le toman datos a diez mazorcas por colecta y se realizan los cálculos promedios.
72eb98df5d65779caab9dbca5677a27cffda0f7a	Es el valor de la relación entre el grosor y la anchura del grano
5db635e695cc8fc5cf9a86f85022ead9259a15bd	Es el valor de la relación entre el grosor y la anchura del grano
f322c2dd8e64f7cf4b21caab11b4d60a1981c8d3	Es el valor de la relación entre el grosor y la anchura del grano
a69b8e92c954681893e7f90def2d762d89a3543f	Es el valor de la relación entre el grosor y la anchura del grano
99dff64c1c5067dbe96895b9bf2ddf75e76b28f5	Es el valor de la relación entre el grosor y la anchura del grano. Las características cualitativas y cuantitativas de mazorca y grano, se midieron en gabinete. Para este caso se midieron 10 mazorcas y 10 semillas por mazorca.
5a7ee5fde84e18dd112a27d2053c8a106362c105	Es el valor de la relación entre el grosor y la anchura del grano. En cada colecta se programó obtener un mínimo de 20 y hasta 50 mazorcas representativas de la diversidad genética de cada maíz nativo existente en la comunidad, con énfasis en buscar razas poco frecuentes y que estén en peligro de extinción. Sin embargo, la mayoría de las veces no fue posible ni alcanzar el mínimo programado; es decir se realizaron colectas de hasta 1 o 2 mazorcas e inclusive en semilla se obtuvieron cantidades mínimas donde se consideraba un mínimo de 4.5 kg como tamaño de muestra.
33c801c21bca53c5c3e95d1bc5940dfad64ff153	Es el valor de la relación entre el grosor y la anchura del grano
22d680d5664c48db265db7c20a08dbd326e1e444	Es el valor de la relación entre el grosor y la anchura del grano
d51f72d59e02bdb85e82301ee7f10319fa77dfcd	Es el valor de la relación entre el grosor y la anchura del grano
5dfe86b854ad2766807fe34b536fd5d9b049e1ef	Es el valor de la relación entre el grosor y la anchura del grano. La colecta fue realizada tanto en campo (parcelas) como en trojes de las viviendas de productores cooperantes, obteniéndose una muestra de 50 mazorcas por colecta, siempre que ello fue posible; no se hicieron colectas cuando el productor ya había cosechado y desgranado su maíz. Las muestras de los ejemplares colectados, fueron colocadas en costales o arpillas individuales para una mejor ventilación y secado rápido. De cada muestra-colecta se separaron 15 mazorcas representativas para la descripción cuantitativa y cualitativa; ellas se ordenaron y numeraron de menos a más a longitud de mazorca, y se escogieron las 10 del centro y ellas fueron las repeticiones 1 a 10 de cada colecta.
a1d3f2a9cb794bcfffe12ad9a8236cca3f62d52a	Es el valor de la relación entre el grosor y la anchura del grano
769824079f698af0dadfd51b5b6ff25f01529f47	Coloración del olote de la mazorca determinado a simple vista conforme a las mismas categorías del color de grano de la Figura 6 del Anexo 7.
7d265d2586c11ea83bff8071b56a55ed4f9e92c5	Coloración del olote de la mazorca determinado a simple vista conforme a las mismas categorías del color de grano de la Figura 6 del Anexo 7. En cada colecta se obtuvieron 50 mazorcas representativas de la diversidad genética de cada maíz nativo existente en la comunidad. Únicamente en seis de las colectas no se completaron las 50 mazorcas y estas variaron de 20 a 40 por muestra. Las colectas se realizaron durante los meses de enero a abril, por lo que debido a lo extemporáneo de la época de colecta de las muestras, estas se realizaron directamente de la troje, seleccionando las 50 mejores mazorcas de cada colecta. Las características cualitativas y cuantitativas de mazorca y grano, se midieron en gabinete. Para este caso se midieron 10 mazorcas y 10 semillas por mazorca. 
a6cb6842ae1df2ddee072087644e930cc0966d5f	Coloración del olote de la mazorca determinado a simple vista conforme a las mismas categorías del color de grano de la Figura 6 del Anexo 7. Se realizó la caracterización cualitativa y cuantitativa de los materiales, donde se le toman datos a diez mazorcas por colecta y se realizan los cálculos promedios.
0f016548b29e7196f6ecfba5163f80df3227b474	Coloración del olote de la mazorca determinado a simple vista conforme a las mismas categorías del color de grano de la Figura 6 del Anexo 7. La cantidad de colectas por sitio de muestreo se determinó de acuerdo a la diversidad del germoplasma sembrado: variación inter-racial, usos, tiempo de sembrado por el agricultor y a la variación en el ambiente en que se siembra. En cada colecta se obtuvieron de 20 a 50 mazorcas, y en algunos casos semilla, representativas de la diversidad genética de cada maíz nativo existente en la 23 comunidad. Cuando fue posible visitar los lotes de producción, se tomaron datos de planta considerados en la hoja de pasaporte. Las características cualitativas y cuantitativas de mazorca y grano, se midieron en gabinete.
9b72f7e92385d8385bef80f7b0999f3fbb3f4c07	Coloración del olote de la mazorca determinado a simple vista conforme a las mismas categorías del color de grano de la Figura 6 del Anexo 7.
7755b4964d24b4b7ff277b248834d1f2d564e78c	Coloración del olote de la mazorca determinado a simple vista conforme a las mismas categorías del color de grano de la Figura 6 del Anexo 7. Se colectaron muestras en campo y en trojes, obteniendo 30 mazorcas por muestra o en su caso grano de maíz. Una vez obtenidas las muestras se procedió a determinar las características cualitativas y cuantitativas, para esto se se seleccionaron 10 mazorcas. Una vez caracterizada la mazorca se procedió a caracterizar el grano, se seleccionaron 5 mazorcas, se desgranó cada mazorca dejando 10 granos por mazorca. 
c3a9f5ba9334503d63275ab4289d907717c1c3bb	Coloración del olote de la mazorca determinado a simple vista conforme a las mismas categorías del color de grano de la Figura 6 del Anexo 7.
35c277f976448e919fde0f892ef4418d24bec87b	Coloración del olote de la mazorca determinado a simple vista conforme a las mismas categorías del color de grano de la Figura 6 del Anexo 7. Las características cualitativas y cuantitativas de mazorca y grano, se midieron en gabinete. Para este caso se midieron 10 mazorcas y 10 semillas por mazorca.
828b237aa4f765c0d52bc6636e927c7d8e03479c	Coloración del olote de la mazorca determinado a simple vista conforme a las mismas categorías del color de grano de la Figura 6 del Anexo 7. En cada colecta se programó obtener un mínimo de 20 y hasta 50 mazorcas representativas de la diversidad genética de cada maíz nativo existente en la comunidad, con énfasis en buscar razas poco frecuentes y que estén en peligro de extinción. Sin embargo, la mayoría de las veces no fue posible ni alcanzar el mínimo programado; es decir se realizaron colectas de hasta 1 o 2 mazorcas e inclusive en semilla se obtuvieron cantidades mínimas donde se consideraba un mínimo de 4.5 kg como tamaño de muestra.
ca6b00dd389c0474f1afa848dfe7f6ebc4ee7777	Coloración del olote de la mazorca determinado a simple vista conforme a las mismas categorías del color de grano de la Figura 6 del Anexo 7.
55b1a158fc4b470c6994f9b6ce14d3531bb055d2	Coloración del olote de la mazorca determinado a simple vista conforme a las mismas categorías del color de grano de la Figura 6 del Anexo 7.
0fd29154ffcb1bc4bab42dc5bca5c60c500aae3a	Coloración del olote de la mazorca determinado a simple vista conforme a las mismas categorías del color de grano de la Figura 6 del Anexo 7.
1d793f16772b180cdeccd385e6411230edd188d1	Coloración del olote de la mazorca determinado a simple vista conforme a las mismas categorías del color de grano de la Figura 6 del Anexo 7. La colecta fue realizada tanto en campo (parcelas) como en trojes de las viviendas de productores cooperantes, obteniéndose una muestra de 50 mazorcas por colecta, siempre que ello fue posible; no se hicieron colectas cuando el productor ya había cosechado y desgranado su maíz. Las muestras de los ejemplares colectados, fueron colocadas en costales o arpillas individuales para una mejor ventilación y secado rápido. De cada muestra-colecta se separaron 15 mazorcas representativas para la descripción cuantitativa y cualitativa; ellas se ordenaron y numeraron de menos a más a longitud de mazorca, y se escogieron las 10 del centro y ellas fueron las repeticiones 1 a 10 de cada colecta.
57a1ee24a5133fcddc4d4a9ecb7221e963c7f34b	Coloración del olote de la mazorca determinado a simple vista conforme a las mismas categorías del color de grano de la Figura 6 del Anexo 7. Las colectas fueron concentradas en el campo experimental, donde se empezó a procesar las mazorcas con una foto de 10 mazorcas para foto documentar las colectas y se desgranaron las 30 mazorcas de la muestra. 
60dcc799189ad5b0dc8feafc4ca615a441d12385	Coloración del tallo de la planta determinado a simple vista. Los principales colores son verde, morado y rojo. La recolección de germoplasma de los maíces criollos se realizó usando una modificación a la metodología propuesta por Hernández (1972), considerando la experiencia vivida en la recolección de maíces criollos en el 2006. Se recolectaron 50 mazorcas para cada una de las muestras de maíz ó 5 kg de semilla con cinco de sus mazorcas ó sus respectivos olotes (los cuales a veces es difícil obtener). Para la toma de datos agronómicos, debido a que las muestras de maíz no presentan el mismo error de muestreo (al escoger las mazorcas para semilla por el agricultor por tener diferentes criterios de selección ó mazorcas por el recolector) y de manejo agronómico homogéneo, los maíces recolectados se separaron en dos grupos climáticos para su siembra. El primer grupo estuvo constituido por maíces de clima subtropical y tropical. Estos maíces fueron sembrados a finales de mayo en el Campo Experimental “La Carreta” de la Universidad Autónoma Chapingo (1820 msnm). El segundo grupo estuvo constituido por maíces de clima de Transición y Tierras Altas y fueron sembrados a finales de mayo y a principios de junio en Zacapu (1950 msnm), Morelia (1900 msnm) y Erongarícuaro (2000 msnm), Mich. Las colectas de maíz y teocinte que se recolectaron en noviembre del 2007 y enero del 2008 fueron sembradas en febrero en Ziracuaretiro, Mich. (1200 msnm).
97b593e7af3be21a7c7083dedff8d75aadc9b132	Posición que guardan las hileras en la mazorca. Se clasifican en regular, irregular, recta, en espiral y otros, según se muestra en la Figura 4 del Anexo 7.
470fb7762e3506e62171237bf77b5ea0ef4047f2	Posición que guardan las hileras en la mazorca. Se clasifican en regular, irregular, recta, en espiral y otros, según se muestra en la Figura 4 del Anexo 7.
30f7b8832f08ff4ae6b5b805e6bf66b8d4a35db3	Posición que guardan las hileras en la mazorca. Se clasifican en regular, irregular, recta, en espiral y otros, según se muestra en la Figura 4 del Anexo 7. Se realizó la caracterización cualitativa y cuantitativa de los materiales, donde se le toman datos a diez mazorcas por colecta y se realizan los cálculos promedios.
c4c18b0c78f71f608b61465227fb945e4b684100	Posición que guardan las hileras en la mazorca. Se clasifican en regular, irregular, recta, en espiral y otros, según se muestra en la Figura 4 del Anexo 7.
6448eac0823a01180cc341d82beb6960e10c59c2	Posición que guardan las hileras en la mazorca. Se clasifican en regular, irregular, recta, en espiral y otros, según se muestra en la Figura 4 del Anexo 7.
b0c3f40ce3160893984112cdef03414717cf76cf	Posición que guardan las hileras en la mazorca. Se clasifican en regular, irregular, recta, en espiral y otros, según se muestra en la Figura 4 del Anexo 7. Se colectaron muestras en campo y en trojes, obteniendo 30 mazorcas por muestra o en su caso grano de maíz. Una vez obtenidas las muestras se procedió a determinar las características cualitativas y cuantitativas, para esto se se seleccionaron 10 mazorcas.
9ac72c4f07105f5f7a7d131a54bb8308a0212c2e	Posición que guardan las hileras en la mazorca. Se clasifican en regular, irregular, recta, en espiral y otros, según se muestra en la Figura 4 del Anexo 7.
94c64ac02c12dae72c022102ec6b6ea45fdb9541	Posición que guardan las hileras en la mazorca. Se clasifican en regular, irregular, recta, en espiral y otros, según se muestra en la Figura 4 del Anexo 7.
9491fcca1315f897497680cb8978a70c38bca3b0	Posición que guardan las hileras en la mazorca. Se clasifican en regular, irregular, recta, en espiral y otros, según se muestra en la Figura 4 del Anexo 7. En cada colecta se programó obtener un mínimo de 20 y hasta 50 mazorcas representativas de la diversidad genética de cada maíz nativo existente en la comunidad, con énfasis en buscar razas poco frecuentes y que estén en peligro de extinción. Sin embargo, la mayoría de las veces no fue posible ni alcanzar el mínimo programado; es decir se realizaron colectas de hasta 1 o 2 mazorcas e inclusive en semilla se obtuvieron cantidades mínimas donde se consideraba un mínimo de 4.5 kg como tamaño de muestra.
99e66b22c7150b04b63a80930828dc3e0eb75d31	Posición que guardan las hileras en la mazorca. Se clasifican en regular, irregular, recta, en espiral y otros, según se muestra en la Figura 4 del Anexo 7.
a4cd8ce6bc6752ba7f01588383ab408c51cf919e	Posición que guardan las hileras en la mazorca. Se clasifican en regular, irregular, recta, en espiral y otros, según se muestra en la Figura 4 del Anexo 7.
363536f295a70e798f1d9f2d0c013507ef33da06	Posición que guardan las hileras en la mazorca. Se clasifican en regular, irregular, recta, en espiral y otros, según se muestra en la Figura 4 del Anexo 7. La colecta fue realizada tanto en campo (parcelas) como en trojes de las viviendas de productores cooperantes, obteniéndose una muestra de 50 mazorcas por colecta, siempre que ello fue posible; no se hicieron colectas cuando el productor ya había cosechado y desgranado su maíz. Las muestras de los ejemplares colectados, fueron colocadas en costales o arpillas individuales para una mejor ventilación y secado rápido. De cada muestra-colecta se separaron 15 mazorcas representativas para la descripción cuantitativa y cualitativa; ellas se ordenaron y numeraron de menos a más a longitud de mazorca, y se escogieron las 10 del centro y ellas fueron las repeticiones 1 a 10 de cada colecta.
ea6026b1d9cbcc92954c27bf42d992b20d225f00	Posición que guardan las hileras en la mazorca. Se clasifican en regular, irregular, recta, en espiral y otros, según se muestra en la Figura 4 del Anexo 7.
50ddac0cd2f3c11748771992a5139607fb04b64a	Forma que tiene la mazorca. Se clasifican en cilíndrica, cónica y esférica conforme a la Figura 3.
ccdc2ef7b6d0137e2eb2711f60a4ecaf69cce2f1	Forma que tiene la mazorca. Se clasifican en cilíndrica, cónica y esférica conforme a la Figura 3. En cada colecta se obtuvieron 50 mazorcas representativas de la diversidad genética de cada maíz nativo existente en la comunidad. Únicamente en seis de las colectas no se completaron las 50 mazorcas y estas variaron de 20 a 40 por muestra. Las colectas se realizaron durante los meses de enero a abril, por lo que debido a lo extemporáneo de la época de colecta de las muestras, estas se realizaron directamente de la troje, seleccionando las 50 mejores mazorcas de cada colecta. Las características cualitativas y cuantitativas de mazorca y grano, se midieron en gabinete. Para este caso se midieron 10 mazorcas y 10 semillas por mazorca. 
45f44ba69ef6601659ff40752146ec546c0962a5	Forma que tiene la mazorca. Se clasifican en cilíndrica, cónica y esférica conforme a la Figura 3. Se realizó la caracterización cualitativa y cuantitativa de los materiales, donde se le toman datos a diez mazorcas por colecta y se realizan los cálculos promedios.
5388c56feeb163a898691869490024bbdf6979fb	Forma que tiene la mazorca. Se clasifican en cilíndrica, cónica y esférica conforme a la Figura 3. La cantidad de colectas por sitio de muestreo se determinó de acuerdo a la diversidad del germoplasma sembrado: variación inter-racial, usos, tiempo de sembrado por el agricultor y a la variación en el ambiente en que se siembra. En cada colecta se obtuvieron de 20 a 50 mazorcas, y en algunos casos semilla, representativas de la diversidad genética de cada maíz nativo existente en la 23 comunidad. Cuando fue posible visitar los lotes de producción, se tomaron datos de planta considerados en la hoja de pasaporte. Las características cualitativas y cuantitativas de mazorca y grano, se midieron en gabinete.
5d980254b6f7c5d105a6900b245b295c52abc61b	Forma que tiene la mazorca. Se clasifican en cilíndrica, cónica y esférica conforme a la Figura 3.
2c2d949191a61374f13eb7172b07a3447755a1eb	Forma que tiene la mazorca. Se clasifican en cilíndrica, cónica y esférica conforme a la Figura 3. Se colectaron muestras en campo y en trojes, obteniendo 30 mazorcas por muestra o en su caso grano de maíz. Una vez obtenidas las muestras se procedió a determinar las características cualitativas y cuantitativas, para esto se se seleccionaron 10 mazorcas.
56b66c615ae0d8d20153b912ce0f7a87dad49126	Forma que tiene la mazorca. Se clasifican en cilíndrica, cónica y esférica conforme a la Figura 3.
5a6bcbe500520df305dcf7321ea7f8967bf1f2e9	Forma que tiene la mazorca. Se clasifican en cilíndrica, cónica y esférica conforme a la Figura 3. Las características cualitativas y cuantitativas de mazorca y grano, se midieron en gabinete. Para este caso se midieron 10 mazorcas y 10 semillas por mazorca.
8ae3b693c8d222e436ade7f7e1fdda92886ef387	Forma que tiene la mazorca. Se clasifican en cilíndrica, cónica y esférica conforme a la Figura 3. En cada colecta se programó obtener un mínimo de 20 y hasta 50 mazorcas representativas de la diversidad genética de cada maíz nativo existente en la comunidad, con énfasis en buscar razas poco frecuentes y que estén en peligro de extinción. Sin embargo, la mayoría de las veces no fue posible ni alcanzar el mínimo programado; es decir se realizaron colectas de hasta 1 o 2 mazorcas e inclusive en semilla se obtuvieron cantidades mínimas donde se consideraba un mínimo de 4.5 kg como tamaño de muestra.
ca5a11416dc5c06f74502c57d00fead3ad18a861	Forma que tiene la mazorca. Se clasifican en cilíndrica, cónica y esférica conforme a la Figura 3.
d8463c63e3f54f54673f814ec0ab6e9b25717532	Forma que tiene la mazorca. Se clasifican en cilíndrica, cónica y esférica conforme a la Figura 3.
fe38f33597f3faf07bbcc503e1392dd74c4f4333	Forma que tiene la mazorca. Se clasifican en cilíndrica, cónica y esférica conforme a la Figura 3.
724f00cbff29966f64114c0bd2a65cc7f065b119	Forma que tiene la mazorca. Se clasifican en cilíndrica, cónica y esférica conforme a la Figura 3. La colecta fue realizada tanto en campo (parcelas) como en trojes de las viviendas de productores cooperantes, obteniéndose una muestra de 50 mazorcas por colecta, siempre que ello fue posible; no se hicieron colectas cuando el productor ya había cosechado y desgranado su maíz. Las muestras de los ejemplares colectados, fueron colocadas en costales o arpillas individuales para una mejor ventilación y secado rápido. De cada muestra-colecta se separaron 15 mazorcas representativas para la descripción cuantitativa y cualitativa; ellas se ordenaron y numeraron de menos a más a longitud de mazorca, y se escogieron las 10 del centro y ellas fueron las repeticiones 1 a 10 de cada colecta.
ea9b03e4eefcbf5fe878b7346b0b2ec325175970	Forma que tiene la mazorca. Se clasifican en cilíndrica, cónica y esférica conforme a la Figura 3. Las colectas fueron concentradas en el campo experimental, donde se empezó a procesar las mazorcas con una foto de 10 mazorcas para foto documentar las colectas y se desgranaron las 30 mazorcas de la muestra. 
34506dfef898acbf44ee6d2c3f88dd6213418e99	Tipos y o texturas de grano de maíz. Se clasifican principalmente en ceroso, cristalino, dentado, dulce, harinoso y reventador conforme a la Figura 5 del Anexo 7. En la gran mayoría de los casos se pudieron sustraer las 50 mazorcas de los “monos” o montones de plantas tiradas, según el protocolo estandarizado. En esos casos se cuidaba de utilizar diferentes montones y distribuidos en toda la tabla o parcela. Para la segunda etapa dado lo avanzado del ciclo algunas muestras ya fueron sustraídas de las trojes. En ese caso se hizo un esfuerzo conciente de que fuera una muestra aleatoria de toda la población, aun cuando los productores insistían en que se tomaran las más “bonitas”. En gabinete se procedió a la descripción cuantitativa y cualitativa de una submuestra de 20 mazorcas.
55466ea668b42ffa842532b295a94cabf7e4e275	Tipos y o texturas de grano de maíz. Se clasifican principalmente en ceroso, cristalino, dentado, dulce, harinoso y reventador conforme a la Figura 5 del Anexo 7.
7993e2099879a433062a42f1525f1010481538e0	Tipos y o texturas de grano de maíz. Se clasifican principalmente en ceroso, cristalino, dentado, dulce, harinoso y reventador conforme a la Figura 5 del Anexo 7. Se realizó la caracterización cualitativa y cuantitativa de los materiales, donde se le toman datos a diez mazorcas por colecta y se realizan los cálculos promedios.
1dff9b60877e95262b40fc709b5149ea5c792121	Tipos y o texturas de grano de maíz. Se clasifican principalmente en ceroso, cristalino, dentado, dulce, harinoso y reventador conforme a la Figura 5 del Anexo 7. La cantidad de colectas por sitio de muestreo se determinó de acuerdo a la diversidad del germoplasma sembrado: variación inter-racial, usos, tiempo de sembrado por el agricultor y a la variación en el ambiente en que se siembra. En cada colecta se obtuvieron de 20 a 50 mazorcas, y en algunos casos semilla, representativas de la diversidad genética de cada maíz nativo existente en la 23 comunidad. Cuando fue posible visitar los lotes de producción, se tomaron datos de planta considerados en la hoja de pasaporte. Las características cualitativas y cuantitativas de mazorca y grano, se midieron en gabinete.
82f456ef85e9c91d237e66cb687032fcb99807dc	Tipos y o texturas de grano de maíz. Se clasifican principalmente en ceroso, cristalino, dentado, dulce, harinoso y reventador conforme a la Figura 5 del Anexo 7.
7083e1fecff70d8554c05783630ead2308cce651	Tipos y o texturas de grano de maíz. Se clasifican principalmente en ceroso, cristalino, dentado, dulce, harinoso y reventador conforme a la Figura 5 del Anexo 7. Se colectaron muestras en campo y en trojes, obteniendo 30 mazorcas por muestra o en su caso grano de maíz. Una vez obtenidas las muestras se procedió a determinar las características cualitativas y cuantitativas, para esto se se seleccionaron 10 mazorcas. Una vez caracterizada la mazorca se procedió a caracterizar el grano, se seleccionaron 5 mazorcas, se desgranó cada mazorca dejando 10 granos por mazorca. 
296b896574efedccd78ef4de042fafa0ab3d4a6b	Tipos y o texturas de grano de maíz. Se clasifican principalmente en ceroso, cristalino, dentado, dulce, harinoso y reventador conforme a la Figura 5 del Anexo 7.
0048ebfe8fc67dcfb83834056dbdfe902b0e8e7b	Tipos y o texturas de grano de maíz. Se clasifican principalmente en ceroso, cristalino, dentado, dulce, harinoso y reventador conforme a la Figura 5 del Anexo 7. Las características cualitativas y cuantitativas de mazorca y grano, se midieron en gabinete. Para este caso se midieron 10 mazorcas y 10 semillas por mazorca.
3b2a1ece1c7564cf7df4e4cab49099da7e167690	Tipos y o texturas de grano de maíz. Se clasifican principalmente en ceroso, cristalino, dentado, dulce, harinoso y reventador conforme a la Figura 5 del Anexo 7. En cada colecta se programó obtener un mínimo de 20 y hasta 50 mazorcas representativas de la diversidad genética de cada maíz nativo existente en la comunidad, con énfasis en buscar razas poco frecuentes y que estén en peligro de extinción. Sin embargo, la mayoría de las veces no fue posible ni alcanzar el mínimo programado; es decir se realizaron colectas de hasta 1 o 2 mazorcas e inclusive en semilla se obtuvieron cantidades mínimas donde se consideraba un mínimo de 4.5 kg como tamaño de muestra.
f873837f3c987320b5b2997ec4b12400c7ad6cad	Tipos y o texturas de grano de maíz. Se clasifican principalmente en ceroso, cristalino, dentado, dulce, harinoso y reventador conforme a la Figura 5 del Anexo 7.
7d4e35f52ac4ec3831a39594f552477ffbb26e8d	Tipos y o texturas de grano de maíz. Se clasifican principalmente en ceroso, cristalino, dentado, dulce, harinoso y reventador conforme a la Figura 5 del Anexo 7.
6d42332b011e3983d3d3ef1247b599ef78c5e905	Tipos y o texturas de grano de maíz. Se clasifican principalmente en ceroso, cristalino, dentado, dulce, harinoso y reventador conforme a la Figura 5 del Anexo 7.
1653358c4add3605d647d46ee5708123ba8a3c8f	Tipos y o texturas de grano de maíz. Se clasifican principalmente en ceroso, cristalino, dentado, dulce, harinoso y reventador conforme a la Figura 5 del Anexo 7. La colecta fue realizada tanto en campo (parcelas) como en trojes de las viviendas de productores cooperantes, obteniéndose una muestra de 50 mazorcas por colecta, siempre que ello fue posible; no se hicieron colectas cuando el productor ya había cosechado y desgranado su maíz. Las muestras de los ejemplares colectados, fueron colocadas en costales o arpillas individuales para una mejor ventilación y secado rápido. De cada muestra-colecta se separaron 15 mazorcas representativas para la descripción cuantitativa y cualitativa; ellas se ordenaron y numeraron de menos a más a longitud de mazorca, y se escogieron las 10 del centro y ellas fueron las repeticiones 1 a 10 de cada colecta.
607aebf75235fd9a989869ff27ffec2a83282e5c	Tipos y o texturas de grano de maíz. Se clasifican principalmente en ceroso, cristalino, dentado, dulce, harinoso y reventador conforme a la Figura 5 del Anexo 7. Las colectas fueron concentradas en el campo experimental, donde se empezó a procesar las mazorcas con una foto de 10 mazorcas para foto documentar las colectas y se desgranaron las 30 mazorcas de la muestra. 
